MQ136,MQ137,MQ5,MQ8,Humidity,Temperature,Label
56.2,27.12,14.72,34.45,41.8,25.6,reject
55.78,26.45,14.59,34.24,41.6,25.6,reject
56.64,27.39,14.72,34.2,40.9,25.6,reject
55.78,26.32,14.57,34.04,41.2,25.6,reject
56.2,26.58,14.52,34.08,41.5,25.5,reject
56.2,27.67,14.82,34.57,41.2,25.6,reject
56.2,26.85,14.59,34.07,41.1,25.5,reject
55.78,26.45,14.59,34.12,41.3,25.6,reject
56.2,27.39,14.82,34.64,41.8,25.5,reject
55.78,26.32,14.47,34.06,41.5,25.6,reject
55.78,26.58,14.66,34.27,41.3,25.6,reject
56.2,26.85,14.59,34.1,41.3,25.6,reject
56.2,26.45,14.52,33.89,41.2,25.6,reject
56.2,26.72,14.53,34.05,41.4,25.6,reject
56.2,26.85,14.58,34.07,41.1,25.5,reject
55.35,26.85,14.74,34.36,41.4,25.6,reject
56.2,27.53,14.8,34.57,41.8,25.5,reject
56.2,26.58,14.52,34.05,41.1,25.6,reject
55.78,26.45,14.5,34.07,41.3,25.6,reject
55.78,26.45,14.63,34.22,41.5,25.6,reject
55.78,26.45,14.46,34.03,41.5,25.5,reject
55.78,26.58,14.52,33.99,41.1,25.5,reject
56.2,26.72,14.52,34.08,41.3,25.6,reject
56.2,27.25,14.67,34.1,41.0,25.6,reject
56.2,26.45,14.53,34.06,41.5,25.5,reject
55.78,26.32,14.52,34.09,41.5,25.6,reject
56.2,27.67,14.83,34.56,41.1,25.6,reject
56.2,26.85,14.59,34.12,41.3,25.6,reject
56.64,27.95,14.94,34.63,41.0,25.6,reject
56.64,27.53,14.72,34.35,41.1,25.6,reject
56.2,26.85,14.57,34.11,41.4,25.6,reject
55.35,26.72,14.66,34.32,41.2,25.5,reject
56.2,26.98,14.65,34.07,41.0,25.6,reject
55.35,26.45,14.52,34.08,41.4,25.6,reject
56.2,26.85,14.58,34.01,41.1,25.6,reject
56.2,27.25,14.69,34.09,41.0,25.6,reject
56.2,27.67,14.88,34.65,41.3,25.6,reject
56.2,27.53,14.87,34.62,41.6,25.6,reject
55.78,26.45,14.48,34.02,41.3,25.6,reject
55.78,26.45,14.47,33.95,41.3,25.6,reject
56.64,27.81,14.9,34.53,41.0,25.6,reject
55.35,26.32,14.52,34.09,41.8,25.6,reject
55.78,26.32,14.48,34.08,41.6,25.6,reject
56.2,27.25,14.8,34.45,41.1,25.5,reject
56.64,27.39,14.88,34.59,41.7,25.6,reject
55.78,26.58,14.59,34.07,41.5,25.6,reject
55.78,26.58,14.65,34.08,41.2,25.5,reject
55.78,26.32,14.46,33.95,41.3,25.6,reject
56.64,27.53,14.88,34.51,41.1,25.6,reject
56.2,27.67,14.87,34.57,41.1,25.5,reject
56.64,26.85,14.54,34.06,41.1,25.5,reject
56.64,27.95,14.88,34.6,41.1,25.5,reject
55.35,26.32,14.49,34.06,41.4,25.6,reject
56.2,27.95,14.93,34.63,41.3,25.6,reject
55.35,26.58,14.67,34.33,41.6,25.6,reject
55.78,26.07,14.5,33.92,41.5,25.5,reject
55.78,26.85,14.56,34.08,41.2,25.6,reject
55.78,26.72,14.56,34.06,41.2,25.6,reject
56.64,27.67,14.79,34.48,41.1,25.5,reject
56.2,26.98,14.59,34.1,41.0,25.6,reject
55.78,26.19,14.52,34.04,41.5,25.5,reject
55.78,26.58,14.56,34.11,41.5,25.5,reject
56.2,26.58,14.59,34.14,41.3,25.6,reject
55.35,26.19,14.54,34.11,41.3,25.5,reject
55.78,26.85,14.59,34.08,41.2,25.6,reject
56.2,26.58,14.51,34.06,41.5,25.5,reject
55.78,26.58,14.51,33.98,41.3,25.6,reject
55.35,26.19,14.45,33.97,41.4,25.6,reject
55.78,26.19,14.45,34.05,41.6,25.6,reject
56.64,27.39,14.8,34.56,41.8,25.6,reject
56.2,26.72,14.52,34.05,41.2,25.6,reject
56.2,27.12,14.8,34.59,41.8,25.6,reject
55.78,26.98,14.6,34.1,41.1,25.5,reject
55.78,26.32,14.46,34.03,41.5,25.5,reject
56.2,27.39,14.82,34.58,41.6,25.6,reject
56.2,26.19,14.49,33.97,41.4,25.5,reject
55.78,26.32,14.49,34.08,41.6,25.5,reject
55.35,25.94,14.52,34.11,41.8,25.6,reject
55.78,27.67,14.87,34.58,41.1,25.6,reject
56.2,26.98,14.77,34.33,40.9,25.5,reject
56.2,26.72,14.52,34.06,41.2,25.6,reject
55.78,26.58,14.58,34.16,41.7,25.5,reject
56.2,26.72,14.58,34.1,41.3,25.6,reject
55.78,26.32,14.52,34.12,41.5,25.6,reject
56.2,27.25,14.73,34.4,41.8,25.6,reject
55.78,26.45,14.5,34.01,41.2,25.6,reject
56.2,27.39,14.81,34.52,41.6,25.5,reject
55.78,26.72,14.52,34.02,41.0,25.6,reject
56.2,27.12,14.6,34.11,41.2,25.6,reject
56.2,27.12,14.72,34.4,41.8,25.5,reject
56.64,27.25,14.7,34.11,40.9,25.6,reject
56.2,27.12,14.66,34.06,41.0,25.6,reject
56.2,26.98,14.63,34.04,41.0,25.6,reject
55.78,26.58,14.51,34.06,41.4,25.6,reject
55.35,26.45,14.49,34.08,41.3,25.6,reject
56.2,26.45,14.51,34.1,41.2,25.6,reject
56.2,27.12,14.65,34.11,40.9,25.6,reject
56.2,27.39,14.8,34.59,41.8,25.5,reject
55.78,26.45,14.51,34.0,41.3,25.6,reject
55.78,26.72,14.55,34.06,41.1,25.5,reject
55.78,26.98,14.66,34.31,41.5,25.6,reject
55.78,26.32,14.52,34.13,41.5,25.6,reject
55.78,26.58,14.51,34.03,41.4,25.5,reject
56.2,26.98,14.59,34.12,41.0,25.6,reject
56.2,27.25,14.66,34.06,41.1,25.6,reject
55.78,26.72,14.59,34.12,41.6,25.6,reject
55.35,26.07,14.49,34.06,41.6,25.6,reject
55.78,26.58,14.52,34.02,41.3,25.5,reject
56.64,27.95,14.88,34.59,41.2,25.6,reject
56.2,26.72,14.66,34.09,41.4,25.5,reject
56.2,27.81,14.83,34.6,41.3,25.6,reject
56.2,26.98,14.59,34.09,41.2,25.6,reject
56.2,26.98,14.65,34.06,41.0,25.6,reject
56.2,27.81,14.8,34.45,41.2,25.6,reject
56.2,27.25,14.79,34.35,41.6,25.6,reject
55.35,26.45,14.58,34.12,41.8,25.6,reject
56.2,27.53,14.87,34.59,41.2,25.6,reject
55.35,26.07,14.46,34.06,41.7,25.6,reject
55.78,26.58,14.59,34.2,41.4,25.5,reject
56.2,26.58,14.52,34.06,41.5,25.5,reject
55.35,26.45,14.66,34.31,41.4,25.6,reject
55.78,27.12,14.62,34.08,40.9,25.6,reject
56.64,26.45,14.47,34.01,41.5,25.5,reject
56.2,26.85,14.57,34.1,41.1,25.6,reject
55.78,25.94,14.43,33.81,41.5,25.6,reject
55.78,26.98,14.59,34.14,41.3,25.6,reject
55.78,26.45,14.5,34.05,41.3,25.6,reject
56.2,27.39,14.8,34.45,41.5,25.5,reject
56.2,26.85,14.57,34.09,41.1,25.5,reject
56.2,26.58,14.52,34.07,41.5,25.5,reject
56.64,28.23,14.96,34.64,40.9,25.6,reject
55.78,26.45,14.52,34.07,41.3,25.6,reject
55.78,27.12,14.77,34.42,41.7,25.6,reject
55.78,26.72,14.53,34.1,41.1,25.6,reject
55.78,26.45,14.65,34.34,41.8,25.6,reject
55.78,26.19,14.45,33.94,41.4,25.6,reject
55.35,26.19,14.45,34.06,41.7,25.6,reject
55.78,26.58,14.59,34.13,41.4,25.5,reject
55.78,26.45,14.51,34.07,41.5,25.5,reject
56.64,26.72,14.58,34.1,41.2,25.6,reject
55.35,26.19,14.52,34.08,41.5,25.6,reject
55.78,26.72,14.52,33.94,41.2,25.6,reject
56.2,27.81,14.88,34.62,41.6,25.6,reject
56.2,26.85,14.59,34.08,41.2,25.5,reject
55.78,26.32,14.46,33.96,41.4,25.6,reject
55.78,26.58,14.59,34.15,41.3,25.6,reject
56.2,27.53,14.68,34.3,40.9,25.6,reject
56.2,27.81,14.78,34.33,40.9,25.6,reject
56.2,27.53,14.81,34.62,41.8,25.5,reject
56.2,27.53,14.84,34.57,41.1,25.5,reject
55.78,26.98,14.66,34.35,41.8,25.6,reject
56.2,26.45,14.51,34.06,41.4,25.6,reject
55.78,26.72,14.54,34.02,41.2,25.6,reject
56.2,27.12,14.79,34.51,41.9,25.6,reject
57.07,28.09,14.97,34.6,40.9,25.6,reject
56.2,26.98,14.6,34.05,41.1,25.6,reject
55.35,26.07,14.51,34.08,41.8,25.5,reject
55.78,26.45,14.52,34.07,41.5,25.5,reject
55.78,26.58,14.52,34.03,41.1,25.5,reject
55.78,26.58,14.52,34.08,41.3,25.6,reject
56.2,26.85,14.59,34.08,41.1,25.5,reject
55.78,27.67,14.87,34.59,40.9,25.6,reject
55.78,26.32,14.45,33.86,41.5,25.6,reject
56.2,26.72,14.56,34.01,41.1,25.6,reject
56.2,26.58,14.52,34.0,41.2,25.6,reject
56.2,27.67,14.88,34.61,41.1,25.5,reject
56.2,26.85,14.59,34.05,41.2,25.6,reject
56.2,26.72,14.52,33.96,41.2,25.6,reject
56.64,27.39,14.8,34.5,41.6,25.6,reject
56.2,26.98,14.59,34.08,41.2,25.6,reject
56.2,26.72,14.55,34.02,41.2,25.6,reject
55.78,26.32,14.46,34.03,41.5,25.5,reject
56.2,26.72,14.59,34.25,41.6,25.6,reject
55.78,26.19,14.46,34.01,41.4,25.6,reject
55.78,26.85,14.68,34.31,41.1,25.6,reject
56.2,27.81,14.8,34.4,41.1,25.6,reject
55.78,26.58,14.53,34.08,41.3,25.6,reject
56.64,27.67,14.88,34.57,41.7,25.6,reject
56.2,26.45,14.6,34.11,41.2,25.6,reject
56.2,26.72,14.54,34.06,40.9,25.6,reject
55.78,26.45,14.52,34.1,41.7,25.5,reject
56.2,27.95,14.92,34.68,41.3,25.6,reject
56.2,27.67,14.88,34.61,41.3,25.6,reject
56.2,27.67,14.92,34.66,41.3,25.6,reject
56.2,26.45,14.52,33.87,41.2,25.6,reject
55.78,26.85,14.57,34.06,41.1,25.5,reject
55.78,26.58,14.52,34.09,41.3,25.6,reject
55.35,26.85,14.72,34.32,41.2,25.6,reject
55.78,26.58,14.52,34.07,41.1,25.6,reject
56.2,27.39,14.71,34.11,40.9,25.6,reject
55.78,26.32,14.45,33.97,41.5,25.5,reject
55.78,26.32,14.58,34.12,41.5,25.6,reject
56.2,27.12,14.6,34.11,40.9,25.6,reject
56.64,27.81,14.8,34.36,41.1,25.6,reject
55.78,26.58,14.52,34.07,41.2,25.6,reject
55.78,26.19,14.44,33.96,41.5,25.5,reject
56.64,27.67,14.8,34.55,41.2,25.6,reject
56.2,27.12,14.66,34.07,41.0,25.6,reject
55.78,26.32,14.47,34.05,41.3,25.6,reject
56.2,27.39,14.8,34.53,41.2,25.6,reject
55.78,26.85,14.54,34.08,41.2,25.6,reject
56.64,27.95,14.88,34.37,40.9,25.6,reject
56.2,27.53,14.81,34.67,41.9,25.6,reject
56.2,26.85,14.54,34.08,41.4,25.5,reject
55.78,26.32,14.52,34.09,41.6,25.5,reject
55.78,26.58,14.67,34.31,41.6,25.5,reject
56.2,26.32,14.51,34.09,41.7,25.6,reject
56.2,26.72,14.52,34.04,41.4,25.6,reject
56.64,27.95,14.88,34.59,41.1,25.6,reject
56.2,27.12,14.65,34.14,40.9,25.6,reject
55.78,26.32,14.46,34.09,41.6,25.6,reject
56.2,27.12,14.63,34.11,40.9,25.6,reject
56.2,26.72,14.54,34.09,41.1,25.5,reject
55.78,26.72,14.7,34.31,41.3,25.6,reject
56.2,27.53,14.77,34.4,41.2,25.6,reject
55.78,26.58,14.52,34.02,41.2,25.6,reject
56.2,26.72,14.56,34.06,41.2,25.6,reject
56.2,27.12,14.8,34.62,41.9,25.6,reject
55.78,26.98,14.58,34.18,41.3,25.6,reject
56.2,27.53,14.81,34.54,41.7,25.6,reject
55.78,25.94,14.45,33.98,41.7,25.6,reject
56.64,26.58,14.52,34.08,41.1,25.5,reject
55.78,26.45,14.58,34.16,41.7,25.6,reject
55.78,26.58,14.52,34.08,41.3,25.6,reject
55.78,25.94,14.48,33.93,41.5,25.5,reject
56.2,26.85,14.66,34.24,41.6,25.6,reject
56.2,26.45,14.52,34.08,41.4,25.6,reject
56.2,26.45,14.52,34.05,41.2,25.6,reject
56.64,27.53,14.85,34.55,41.5,25.5,reject
55.35,26.19,14.53,34.08,41.6,25.6,reject
56.2,26.58,14.56,34.08,41.3,25.6,reject
56.2,26.98,14.66,34.27,41.5,25.6,reject
55.78,26.45,14.57,34.03,41.4,25.6,reject
55.78,26.98,14.59,34.1,41.2,25.6,reject
55.78,26.85,14.66,34.3,41.4,25.6,reject
55.78,27.12,14.76,34.51,41.7,25.6,reject
56.2,26.32,14.45,34.04,41.5,25.6,reject
56.64,27.12,14.66,34.09,41.0,25.6,reject
56.2,26.72,14.54,34.09,41.1,25.6,reject
56.64,27.95,14.82,34.52,40.9,25.6,reject
56.2,26.45,14.52,34.05,41.3,25.6,reject
56.2,26.72,14.53,33.97,41.2,25.6,reject
55.78,26.72,14.52,34.07,41.1,25.5,reject
55.78,26.72,14.59,34.16,41.4,25.6,reject
55.35,26.58,14.66,34.32,41.5,25.6,reject
55.78,26.45,14.59,34.09,41.2,25.5,reject
55.78,26.45,14.52,33.96,41.5,25.6,reject
55.78,26.85,14.73,34.33,41.2,25.5,reject
56.64,26.58,14.52,34.05,41.3,25.6,reject
56.2,26.72,14.58,34.05,41.2,25.6,reject
55.78,26.58,14.52,34.04,41.2,25.6,reject
56.2,27.95,14.95,34.66,40.9,25.6,reject
56.64,27.81,14.87,34.47,41.0,25.6,reject
56.2,27.12,14.66,34.08,40.9,25.6,reject
55.35,26.32,14.46,34.05,41.4,25.6,reject
55.78,27.12,14.79,34.54,41.7,25.6,reject
56.2,26.72,14.53,34.09,41.2,25.6,reject
55.78,26.58,14.59,34.16,41.5,25.6,reject
55.78,26.32,14.47,34.07,41.6,25.6,reject
56.64,27.53,14.8,34.54,41.3,25.6,reject
55.35,26.32,14.49,34.05,41.4,25.6,reject
55.78,26.72,14.6,34.23,41.3,25.6,reject
56.2,26.58,14.51,33.9,41.2,25.6,reject
55.78,26.45,14.6,34.23,41.6,25.6,reject
56.64,27.95,14.9,34.57,41.0,25.6,reject
56.64,27.12,14.66,34.2,41.1,25.5,reject
56.2,27.81,14.78,34.5,41.3,25.6,reject
56.2,27.25,14.7,34.11,41.0,25.6,reject
56.2,26.98,14.57,34.07,41.2,25.6,reject
56.2,26.98,14.62,33.97,41.0,25.6,reject
56.2,26.98,14.59,34.08,41.1,25.6,reject
56.2,27.25,14.8,34.48,41.6,25.5,reject
55.78,26.19,14.46,33.89,41.5,25.6,reject
55.78,26.07,14.42,33.96,41.6,25.5,reject
56.2,27.53,14.8,34.58,41.7,25.6,reject
56.2,26.72,14.53,34.04,41.3,25.5,reject
55.78,26.32,14.65,34.28,41.8,25.6,reject
56.2,26.98,14.59,34.1,41.1,25.5,reject
56.64,27.12,14.66,34.08,41.1,25.6,reject
56.2,27.12,14.66,34.06,41.0,25.6,reject
56.64,27.81,14.85,34.41,40.9,25.6,reject
55.35,26.07,14.53,34.11,41.8,25.5,reject
56.2,26.72,14.55,34.0,41.0,25.6,reject
55.35,26.58,14.51,34.08,41.5,25.6,reject
55.35,26.58,14.52,34.02,41.1,25.6,reject
55.78,26.85,14.55,34.08,41.2,25.6,reject
55.78,26.58,14.52,34.06,41.2,25.6,reject
55.78,26.45,14.57,34.11,41.3,25.6,reject
55.78,26.45,14.46,34.0,41.4,25.6,reject
56.2,26.72,14.59,34.07,41.3,25.5,reject
55.35,26.58,14.6,34.15,41.2,25.6,reject
56.2,26.19,14.46,33.91,41.5,25.6,reject
55.78,26.58,14.66,34.27,41.4,25.6,reject
55.35,26.07,14.45,34.01,41.6,25.5,reject
55.78,26.19,14.45,33.97,41.5,25.5,reject
56.2,26.32,14.49,34.04,41.5,25.6,reject
55.35,26.85,14.71,34.33,41.2,25.6,reject
56.64,27.39,14.8,34.46,41.7,25.6,reject
55.78,26.45,14.52,33.97,41.3,25.6,reject
56.2,26.32,14.46,33.99,41.4,25.6,reject
56.2,26.98,14.66,34.03,40.9,25.6,reject
56.2,27.12,14.81,34.33,41.0,25.6,reject
55.78,26.58,14.52,34.06,41.3,25.5,reject
55.78,26.58,14.52,34.07,41.3,25.6,reject
55.78,26.58,14.52,33.88,41.2,25.6,reject
55.78,26.58,14.52,34.05,41.3,25.6,reject
56.2,26.58,14.58,34.05,41.3,25.6,reject
55.78,26.19,14.45,34.01,41.6,25.5,reject
56.2,26.72,14.56,33.9,41.1,25.6,reject
56.2,26.45,14.52,33.9,41.2,25.6,reject
55.78,26.45,14.66,34.33,41.8,25.5,reject
55.78,26.72,14.59,34.16,41.3,25.6,reject
56.2,26.72,14.52,34.1,41.4,25.5,reject
56.2,26.72,14.59,34.08,41.5,25.6,reject
55.78,26.72,14.66,34.12,41.3,25.5,reject
56.2,26.58,14.52,34.02,41.3,25.6,reject
55.78,25.94,14.45,34.07,41.7,25.5,reject
56.2,27.39,14.7,34.34,41.3,25.6,reject
55.78,26.58,14.52,34.04,41.2,25.6,reject
56.2,26.72,14.53,34.06,41.4,25.5,reject
56.64,26.98,14.63,34.05,41.0,25.6,reject
55.78,26.45,14.53,34.09,41.6,25.6,reject
55.78,26.45,14.47,33.97,41.5,25.5,reject
56.2,27.81,14.93,34.59,40.9,25.6,reject
56.2,26.72,14.54,34.06,41.2,25.6,reject
55.78,26.58,14.52,33.96,41.4,25.6,reject
56.2,26.58,14.52,33.99,41.4,25.6,reject
55.78,26.72,14.58,34.02,41.2,25.6,reject
56.2,26.98,14.59,34.06,41.1,25.6,reject
55.78,26.72,14.55,34.01,41.1,25.5,reject
56.2,27.39,14.8,34.6,41.8,25.6,reject
55.78,26.32,14.53,34.09,41.4,25.6,reject
56.2,26.58,14.52,34.05,41.2,25.6,reject
55.78,26.19,14.45,34.02,41.6,25.6,reject
55.78,26.32,14.58,34.12,41.2,25.6,reject
56.64,28.09,14.94,34.64,40.9,25.6,reject
55.78,27.67,14.81,34.54,41.1,25.6,reject
57.07,26.72,14.52,33.92,41.1,25.6,reject
55.78,26.32,14.54,34.07,41.5,25.6,reject
56.64,28.09,14.95,34.66,40.9,25.6,reject
55.78,26.32,14.47,34.08,41.6,25.5,reject
56.2,26.85,14.57,34.09,41.2,25.6,reject
56.2,27.81,14.94,34.58,40.9,25.6,reject
56.64,26.72,14.58,34.07,41.2,25.6,reject
55.78,26.98,14.8,34.36,41.6,25.5,reject
55.78,27.95,14.98,34.61,41.0,25.6,reject
56.2,26.72,14.54,34.1,41.2,25.6,reject
55.35,26.58,14.52,34.06,41.1,25.6,reject
56.2,26.45,14.49,34.03,41.5,25.5,reject
55.78,26.72,14.67,34.32,41.0,25.6,reject
56.2,26.45,14.48,33.83,41.1,25.6,reject
55.78,26.58,14.69,34.28,41.6,25.6,reject
56.2,26.85,14.57,34.09,41.0,25.6,reject
56.2,27.12,14.59,34.1,41.3,25.6,reject
56.2,25.94,14.45,34.03,41.7,25.6,reject
56.2,26.98,14.59,34.14,41.0,25.6,reject
55.35,26.07,14.53,34.02,41.5,25.5,reject
56.2,27.12,14.61,34.11,41.3,25.6,reject
56.2,26.85,14.58,34.05,41.2,25.6,reject
56.2,26.45,14.52,33.92,41.2,25.6,reject
56.64,27.12,14.66,34.06,40.9,25.6,reject
55.78,26.72,14.55,34.06,41.2,25.6,reject
55.78,26.45,14.59,34.08,41.2,25.6,reject
56.2,26.72,14.55,34.04,41.3,25.6,reject
55.78,26.32,14.52,34.1,41.8,25.6,reject
55.78,26.45,14.47,34.02,41.2,25.6,reject
55.78,26.45,14.61,34.25,41.8,25.6,reject
56.2,27.25,14.67,34.1,41.0,25.6,reject
55.78,26.72,14.53,34.05,41.2,25.5,reject
56.2,26.58,14.52,34.04,41.4,25.6,reject
56.2,26.72,14.53,34.06,41.0,25.6,reject
56.2,27.39,14.8,34.5,41.6,25.6,reject
55.78,26.19,14.59,34.09,41.6,25.6,reject
55.35,26.19,14.44,33.97,41.5,25.5,reject
56.2,27.53,14.87,34.56,41.6,25.6,reject
56.2,26.85,14.66,34.22,41.5,25.6,reject
56.2,26.98,14.59,34.1,41.0,25.6,reject
55.78,26.72,14.52,34.07,41.2,25.6,reject
55.78,26.72,14.53,34.06,41.1,25.5,reject
55.78,26.45,14.57,34.09,41.5,25.5,reject
55.78,26.98,14.75,34.34,41.1,25.6,reject
55.78,26.19,14.45,34.03,41.4,25.6,reject
55.78,26.32,14.52,34.04,41.6,25.6,reject
55.78,26.58,14.52,34.01,41.4,25.5,reject
56.2,27.25,14.8,34.53,41.7,25.6,reject
55.78,26.58,14.59,34.11,41.5,25.6,reject
56.2,26.32,14.47,34.01,41.5,25.6,reject
56.2,27.39,14.81,34.64,41.9,25.6,reject
55.78,26.45,14.52,34.03,41.2,25.6,reject
56.2,27.81,14.95,34.59,41.0,25.6,reject
55.78,26.19,14.52,34.13,41.7,25.5,reject
56.64,27.95,14.88,34.54,40.9,25.6,reject
56.2,27.67,14.86,34.61,41.6,25.6,reject
55.78,26.45,14.59,34.14,41.5,25.6,reject
55.35,26.58,14.69,34.35,41.6,25.6,reject
56.2,26.98,14.65,34.05,41.0,25.6,reject
55.78,26.19,14.46,34.08,41.6,25.5,reject
56.2,26.45,14.49,33.97,41.2,25.6,reject
56.2,26.98,14.65,34.33,41.7,25.5,reject
56.2,27.25,14.8,34.57,41.7,25.6,reject
56.2,26.45,14.51,33.96,41.2,25.6,reject
55.78,27.39,14.82,34.59,41.6,25.6,reject
55.78,26.85,14.57,34.09,41.2,25.6,reject
55.78,26.32,14.46,34.02,41.2,25.6,reject
55.78,26.45,14.54,34.1,41.5,25.6,reject
56.2,26.98,14.62,34.01,41.0,25.6,reject
55.78,26.07,14.44,33.88,41.5,25.6,reject
56.2,26.98,14.65,34.04,40.9,25.6,reject
55.78,26.58,14.66,34.34,41.5,25.6,reject
56.64,27.25,14.73,34.37,41.6,25.6,reject
56.2,26.98,14.6,34.07,41.1,25.6,reject
55.78,26.58,14.59,34.18,41.5,25.6,reject
56.2,27.81,14.82,34.57,41.1,25.5,reject
56.64,28.09,14.89,34.6,40.9,25.6,reject
55.35,26.19,14.53,34.12,41.4,25.5,reject
55.78,26.32,14.52,34.11,41.7,25.6,reject
56.2,26.19,14.52,34.12,41.8,25.6,reject
56.2,26.72,14.56,34.05,40.9,25.6,reject
56.2,27.39,14.79,34.54,41.6,25.6,reject
56.2,26.72,14.55,34.05,41.4,25.6,reject
55.78,26.32,14.51,33.88,41.2,25.6,reject
56.2,27.25,14.72,34.38,41.3,25.6,reject
55.35,25.94,14.44,34.0,41.7,25.6,reject
55.78,27.12,14.8,34.56,41.8,25.5,reject
56.2,26.58,14.51,34.04,41.4,25.5,reject
55.78,26.45,14.51,34.05,41.5,25.5,reject
55.78,26.72,14.54,34.08,41.2,25.6,reject
55.78,26.45,14.52,33.99,41.1,25.5,reject
56.64,28.09,14.94,34.56,40.9,25.6,reject
56.2,27.67,14.9,34.62,41.6,25.6,reject
55.78,26.85,14.56,34.07,41.1,25.6,reject
56.2,26.98,14.73,34.44,41.8,25.6,reject
55.78,26.45,14.5,34.01,41.3,25.6,reject
56.2,26.98,14.59,34.09,40.9,25.6,reject
55.78,26.58,14.59,34.08,41.4,25.6,reject
55.78,26.45,14.51,33.98,41.2,25.6,reject
56.64,27.39,14.66,34.2,41.1,25.6,reject
55.35,25.94,14.41,33.97,41.6,25.6,reject
56.2,26.98,14.59,34.05,41.1,25.6,reject
55.78,26.58,14.67,34.32,41.8,25.5,reject
56.2,26.85,14.58,34.05,41.2,25.6,reject
56.2,26.85,14.59,34.04,41.0,25.6,reject
56.2,27.53,14.94,34.51,41.0,25.6,reject
56.2,26.19,14.47,34.03,41.6,25.6,reject
56.2,26.85,14.59,34.07,41.3,25.6,reject
55.78,26.19,14.44,33.81,41.2,25.6,reject
55.78,26.07,14.45,33.9,41.5,25.6,reject
55.78,26.07,14.45,34.05,41.7,25.5,reject
56.2,26.98,14.6,34.08,41.0,25.6,reject
55.78,26.19,14.45,34.01,41.2,25.6,reject
55.35,26.19,14.45,34.06,41.7,25.6,reject
55.78,26.32,14.46,33.98,41.4,25.6,reject
55.78,26.85,14.66,34.22,41.2,25.6,reject
56.2,26.85,14.59,34.04,41.0,25.6,reject
56.64,27.53,14.87,34.56,41.1,25.5,reject
56.2,26.85,14.59,34.09,41.2,25.6,reject
56.64,26.72,14.54,34.06,41.2,25.6,reject
56.2,27.12,14.8,34.41,41.6,25.5,reject
55.78,26.45,14.46,34.02,41.4,25.6,reject
55.35,26.32,14.52,34.08,41.6,25.6,reject
56.2,27.39,14.81,34.59,41.9,25.6,reject
55.35,26.58,14.66,34.24,41.2,25.6,reject
56.64,27.53,14.74,34.31,41.1,25.6,reject
55.35,26.19,14.45,34.03,41.6,25.6,reject
55.78,26.45,14.5,34.05,41.2,25.6,reject
56.2,26.45,14.51,33.9,41.2,25.6,reject
55.78,26.58,14.52,33.98,41.2,25.6,reject
56.64,27.39,14.79,34.52,41.8,25.6,reject
55.78,26.58,14.59,34.21,41.3,25.6,reject
55.78,26.45,14.51,34.05,41.3,25.6,reject
56.2,27.67,14.85,34.62,41.3,25.6,reject
56.2,26.72,14.53,34.1,41.2,25.6,reject
56.2,26.72,14.55,34.11,41.3,25.6,reject
56.2,27.81,14.92,34.61,41.2,25.6,reject
56.2,26.85,14.56,34.06,41.4,25.6,reject
55.78,27.12,14.79,34.36,41.3,25.6,reject
55.35,26.45,14.62,34.16,41.2,25.6,reject
55.78,26.85,14.71,34.34,41.2,25.6,reject
56.2,27.25,14.73,34.44,41.7,25.5,reject
55.35,26.19,14.52,34.07,41.5,25.6,reject
56.2,27.81,14.95,34.6,40.9,25.6,reject
55.78,26.72,14.52,34.04,41.1,25.5,reject
55.78,26.58,14.52,34.06,41.2,25.6,reject
55.78,26.72,14.67,34.31,41.2,25.5,reject
56.2,26.85,14.55,34.1,41.3,25.6,reject
55.78,26.85,14.74,34.35,41.6,25.5,reject
56.2,27.12,14.63,34.18,41.3,25.6,reject
55.78,26.32,14.46,33.99,41.5,25.5,reject
56.2,26.98,14.61,34.06,41.1,25.6,reject
56.2,26.98,14.6,34.06,41.1,25.6,reject
56.64,27.95,14.88,34.44,41.1,25.6,reject
55.78,26.58,14.51,34.08,41.2,25.6,reject
55.78,26.58,14.52,34.05,41.2,25.6,reject
56.2,26.85,14.57,34.09,41.1,25.6,reject
56.2,27.67,14.8,34.38,41.2,25.6,reject
55.78,26.72,14.54,34.07,41.3,25.6,reject
56.64,26.72,14.53,34.03,41.2,25.6,reject
55.35,26.32,14.59,34.11,41.5,25.6,reject
55.78,26.58,14.52,34.04,41.4,25.5,reject
55.78,26.45,14.58,34.13,41.4,25.6,reject
56.2,26.98,14.63,34.0,41.0,25.6,reject
55.78,26.58,14.51,34.05,41.1,25.6,reject
55.78,26.32,14.47,34.06,41.3,25.6,reject
55.78,26.32,14.52,34.07,41.4,25.5,reject
55.78,26.72,14.58,34.24,41.7,25.5,reject
56.2,27.12,14.6,34.11,41.0,25.6,reject
55.78,26.72,14.64,34.11,41.4,25.5,reject
56.64,27.39,14.81,34.51,41.7,25.6,reject
55.78,26.45,14.46,34.03,41.2,25.6,reject
56.2,26.72,14.53,34.07,41.4,25.6,reject
55.78,26.85,14.56,34.12,41.1,25.6,reject
56.2,27.67,14.87,34.59,41.2,25.6,reject
56.2,27.95,14.91,34.63,41.1,25.6,reject
55.78,26.58,14.51,34.07,41.6,25.5,reject
56.64,26.98,14.59,34.1,41.1,25.5,reject
56.2,26.58,14.51,33.95,41.2,25.6,reject
56.2,27.12,14.65,34.1,41.0,25.6,reject
